GPS_TOW,time,高度,攻角,法向加速度,空速,滚转角,俯仰角
580440.0,90.54000091552734,258.2735900878906,0.05571509897708893,0.07102831453084946,-1.4789156913757324,-0.02673514001071453,0.11554918438196182
580440.0,90.55999755859375,258.2735900878906,0.06260307878255844,0.07102831453084946,-0.6212676167488098,-0.027436817064881325,0.11555518209934235
580440.0,90.58000183105469,258.2735900878906,0.06610548496246338,0.07102831453084946,-0.6212676167488098,-0.027484089136123657,0.11553775519132614
580441.0,90.5999984741211,258.3273010253906,0.06470748037099838,0.07002575695514679,-1.4789156913757324,-0.03076997771859169,0.11286288499832153
580441.0,90.62000274658203,258.3273010253906,0.055831342935562134,0.07002575695514679,-0.7173773646354675,-0.029973303899168968,0.1127593070268631
580441.0,90.63999938964844,258.3273010253906,0.058391742408275604,0.07002575695514679,-1.5634844303131104,-0.029266728088259697,0.11263415217399597
580441.0,90.66000366210938,258.3273010253906,0.07329810410737991,0.07002575695514679,-1.5634844303131104,-0.029198352247476578,0.11270757019519806
580441.0,90.68000030517578,258.3273010253906,0.06995394080877304,0.07002575695514679,-1.1896345615386963,-0.02961098589003086,0.11285284906625748
580441.0,90.69999694824219,258.3273010253906,0.037465598434209824,0.07002575695514679,-0.6212676167488098,-0.030129771679639816,0.11295004934072495
580441.0,90.72000122070312,258.3273010253906,0.04771236702799797,0.07002575695514679,-1.1896345615386963,-0.030523639172315598,0.11282114684581757
580441.0,90.73999786376953,258.3273010253906,0.050248727202415466,0.07002575695514679,-1.1342754364013672,-0.030161000788211823,0.11254951357841492
580441.0,90.76000213623047,258.3273010253906,0.056145504117012024,0.07002575695514679,-1.2932734489440918,-0.029445193707942963,0.11252693831920624
580441.0,90.77999877929688,258.3273010253906,0.05785766988992691,0.07002575695514679,-0.6212676167488098,-0.028780661523342133,0.11267486959695816
580441.0,90.80000305175781,258.3273010253906,0.06010390818119049,0.07002575695514679,-1.5634926557540894,-0.02858833409845829,0.11270932108163834
580441.0,90.81999969482422,258.3273010253906,0.06101497262716293,0.07002575695514679,-0.3586888313293457,-0.0290079303085804,0.1126650795340538
580441.0,90.83999633789062,258.3273010253906,0.05124666169285774,0.07002575695514679,-1.5217918157577515,-0.02971632219851017,0.11251377314329147
580441.0,90.86000061035156,258.3273010253906,0.0529819130897522,0.07002575695514679,-0.5072625279426575,-0.030285971239209175,0.11253233253955841
580441.0,90.87999725341797,258.3273010253906,0.06571278721094131,0.07002575695514679,-1.4789156913757324,-0.03026268072426319,0.11269047111272812
580441.0,90.9000015258789,258.3273010253906,0.03699839115142822,0.07002575695514679,-2.0605201721191406,-0.029666781425476074,0.11267310380935669
580441.0,90.91999816894531,258.3273010253906,0.06630969047546387,0.07002575695514679,-1.7572153806686401,-0.028988376259803772,0.11230526864528656
580441.0,90.94000244140625,258.3273010253906,0.058077581226825714,0.07002575695514679,-1.5634926557540894,-0.028624478727579117,0.1120421290397644
580441.0,90.95999908447266,258.3273010253906,0.06002536788582802,0.07002575695514679,-1.8289681673049927,-0.02843399904668331,0.11218971759080887
580441.0,90.9800033569336,258.3273010253906,0.07064508646726608,0.07002575695514679,-1.2932734489440918,-0.028778627514839172,0.1123388335108757
580441.0,91.0,258.3273010253906,0.06093643233180046,0.07002575695514679,-1.8289681673049927,-0.029535358771681786,0.11248929053544998
